LABEL,CLAC1_NM,CLAC2_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,BRA_SC,CLAC3_SC,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
조르지오아르마니_여성향수,화장품/뷰티케어,향수,116472,36,4192992,-0.2915774303488559,-0.29314775723102865,0.0,7.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,31.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,18.0,0.0
겔랑_여성향수,화장품/뷰티케어,향수,113079,90,10177110,-0.2915774303488559,-0.29314775723102865,0.0,11.0,27.0,32.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,82.0,9.0,0.0,4.0,2.0,2.0,2.0,7.0,14.0,2.0,0.0,3.0,0.0,2.0,1.0,41.0,0.0
로라메르시에_여성향수,화장품/뷰티케어,향수,79000,6,474000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
에스쁘아_여성향수,화장품/뷰티케어,향수,44000,1,44000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
엘리자베스아덴_여성향수,화장품/뷰티케어,향수,18486,1106,20445516,-0.2915774303488559,-0.29314775723102865,2.0,62.0,251.0,341.0,44.0,4.0,0.0,0.0,0.0,1.0,13.0,146.0,4.0,0.0,0.0,0.0,143.0,250.0,380.5,111.0,128.0,23.0,36.0,24.0,19.0,16.0,155.0,27.0,47.0,38.0,1.0,25.0,8.0,345.0,8.0
라비오뜨_여성향수,화장품/뷰티케어,향수,16000,1,16000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에어린_여성향수,화장품/뷰티케어,향수,124114,44,5461016,-0.2915774303488559,-0.29314775723102865,0.0,8.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,40.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,27.0,1.0
프레데릭말_여성향수,화장품/뷰티케어,향수,243875,32,7804000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,8.0,10.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,25.0,1.0,5.0,1.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0
끌로에향수_여성향수,화장품/뷰티케어,향수,66467,52,3456284,-0.2915774303488559,-0.29314775723102865,0.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,4.0,15.0,37.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,0.0,0.0,3.0,0.0,19.0,1.0
니콜라이_여성향수,화장품/뷰티케어,향수,120667,6,724002,-0.2915774303488559,-0.29314775723102865,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
메르세데스벤츠_여성향수,화장품/뷰티케어,향수,76680,5,383400,-0.2915774303488559,-0.29314775723102865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
크리드_여성향수,화장품/뷰티케어,향수,354043,23,8142989,-0.2915774303488559,-0.29314775723102865,0.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
벤츠_여성향수,화장품/뷰티케어,향수,65500,6,393000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아닉구딸_여성향수,화장품/뷰티케어,향수,194535,43,8365005,-0.2915774303488559,-0.29314775723102865,0.0,11.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,40.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0
꼼데가르송_여성가디건,여성의류,여성의류상의,484333,3,1452999,-0.2915774303488559,0.09491404730424544,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
라코스테_여성가디건,여성의류,여성의류상의,275374,46,12667204,6.421080452318955,0.09491404730424544,1.0,3.0,14.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,41.0,12.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,1.0,5.0,1.0,1.0,2.0,1.0,8.0,1.0
써스데이아일랜드_여성가디건,여성의류,여성의류상의,74999,89,6674911,1.0595077241181636,0.09491404730424544,0.0,5.0,19.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,11.0,11.0,39.0,13.0,1.0,0.0,6.0,3.0,1.0,5.0,14.0,5.0,5.0,3.0,0.0,3.0,2.0,26.0,2.0
레노마_여성가디건,여성의류,여성의류상의,35490,1,35490,-0.2915774303488559,0.09491404730424544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
헤지스_여성가디건,여성의류,여성의류상의,114095,2,228190,7.29926475820538,0.09491404730424544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
톰보이_여성가디건,여성의류,여성의류상의,95707,71,6795197,0.6108963214470222,0.09491404730424544,0.0,4.0,22.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,67.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,27.0,4.0
프라다_여성가디건,여성의류,여성의류상의,167333,3,501999,-0.2915774303488559,0.09491404730424544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
겐조_여성가디건,여성의류,여성의류상의,369000,2,738000,-0.19148359714261462,0.09491404730424544,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
헤지스레이디스_여성가디건,여성의류,여성의류상의,166573,327,54469371,0.6622992516947523,0.09491404730424544,0.0,6.0,60.0,144.0,36.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,65.0,62.0,265.0,33.0,5.0,11.0,13.0,4.0,9.0,9.0,52.0,14.0,15.0,17.0,2.0,14.0,4.0,114.0,11.0
무스너클_여성가디건,여성의류,여성의류상의,708000,1,708000,-0.2915774303488559,0.09491404730424544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
발렌시아_여성가디건,여성의류,여성의류상의,57557,23,1323811,4.0113474689543445,0.09491404730424544,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0
돌체앤가바나_여성가디건,여성의류,여성의류상의,800000,1,800000,-0.2915774303488559,0.09491404730424544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
나이스클랍_여성가디건,여성의류,여성의류상의,120182,38,4566916,-0.2915774303488559,0.09491404730424544,0.0,3.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,34.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,6.0,1.0,0.0,0.0,0.0,10.0,1.0
데미안_여성가디건,여성의류,여성의류상의,111250,12,1335000,-0.2915774303488559,0.09491404730424544,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
듀엘_여성가디건,여성의류,여성의류상의,199000,7,1393000,0.5896040220912369,0.09491404730424544,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
딘트_여성가디건,여성의류,여성의류상의,58640,5,293200,4.14426735461871,0.09491404730424544,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
레니본_여성가디건,여성의류,여성의류상의,167447,19,3181493,0.6598248237925738,0.09491404730424544,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0
리본_여성가디건,여성의류,여성의류상의,160000,6,960000,-0.2915774303488559,0.09491404730424544,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
리스_여성가디건,여성의류,여성의류상의,136500,1,136500,0.38388028996071083,0.09491404730424544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
린_여성가디건,여성의류,여성의류상의,29000,4,116000,1.1144678566175856,0.09491404730424544,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
막스마라_여성가디건,여성의류,여성의류상의,457000,1,457000,0.07744836049459607,0.09491404730424544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
베네통_여성가디건,여성의류,여성의류상의,126636,98,12410328,1.2007164341132823,0.09491404730424544,0.0,1.0,9.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,22.0,21.0,76.0,9.0,2.0,1.0,2.0,3.0,0.0,2.0,23.0,2.0,4.0,8.0,0.0,1.0,1.0,39.0,0.0
보브_여성가디건,여성의류,여성의류상의,116481,84,9784404,-0.036395688667373936,0.09491404730424544,0.0,2.0,18.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,22.0,18.0,66.0,10.0,2.0,2.0,7.0,1.0,2.0,2.0,12.0,1.0,6.0,4.0,0.0,2.0,2.0,27.0,4.0
빈폴레이디스_여성가디건,여성의류,여성의류상의,214026,364,77905464,1.9464051389550587,0.09491404730424544,0.0,7.0,54.0,157.0,57.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,76.0,73.0,145.5,48.0,1.0,11.0,10.0,9.0,10.0,13.0,49.0,24.0,13.0,14.0,2.0,18.0,12.0,118.0,12.0
샤틴_여성가디건,여성의류,여성의류상의,72137,58,4183946,0.4861159119272743,0.09491404730424544,0.0,1.0,9.0,29.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,7.0,25.5,3.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,5.0,4.0,0.0,0.0,1.0,1.0,30.0,2.0
세컨플로어_여성가디건,여성의류,여성의류상의,135142,12,1621704,-0.2419191584573943,0.09491404730424544,0.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
스텔라맥카트니_여성가디건,여성의류,여성의류상의,109000,1,109000,-0.2915774303488559,0.09491404730424544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
스튜디오톰보이_여성가디건,여성의류,여성의류상의,93933,15,1408995,0.26709679695335425,0.09491404730424544,0.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0
시슬리_여성가디건,여성의류,여성의류상의,143113,107,15313091,1.1274611488117428,0.09491404730424544,0.0,4.0,32.0,45.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,104.0,9.0,0.0,1.0,5.0,3.0,0.0,2.0,21.0,6.0,6.0,4.0,0.0,3.0,1.0,43.0,3.0
앳코너_여성가디건,여성의류,여성의류상의,81540,94,7664760,1.563812423111595,0.09491404730424544,0.0,8.0,24.0,26.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,19.0,19.0,74.0,7.0,0.0,2.0,3.0,2.0,5.0,2.0,23.0,2.0,10.0,2.0,0.0,1.0,2.0,28.0,4.0
에고이스트_여성가디건,여성의류,여성의류상의,104945,354,37150530,1.8453269654310782,0.09491404730424544,1.0,7.0,72.0,181.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,53.0,49.0,152.5,44.0,15.0,16.0,18.0,3.0,8.0,8.0,55.0,10.0,18.0,6.0,0.0,15.0,8.0,123.0,7.0
오일릴리_여성가디건,여성의류,여성의류상의,346500,2,693000,-0.15380372863495126,0.09491404730424544,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
오즈세컨_여성가디건,여성의류,여성의류상의,139000,5,695000,-0.059069458744951765,0.09491404730424544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
올리브데올리브_여성가디건,여성의류,여성의류상의,60737,157,9535709,0.4340714633345347,0.09491404730424544,4.0,10.0,44.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,28.0,22.0,135.0,18.0,2.0,7.0,16.0,5.0,2.0,4.0,22.0,1.0,4.0,2.0,0.0,7.0,4.0,63.0,0.0
이세이미야케_여성가디건,여성의류,여성의류상의,532000,1,532000,-0.2915774303488559,0.09491404730424544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
잇미샤_여성가디건,여성의류,여성의류상의,38163,13,496119,0.5076220507313959,0.09491404730424544,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
제시뉴욕_여성가디건,여성의류,여성의류상의,115929,13,1507077,0.09430094558968193,0.09491404730424544,0.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0
지고트_여성가디건,여성의류,여성의류상의,66320,55,3647600,1.197077769214605,0.09491404730424544,0.0,0.0,13.0,26.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,49.0,6.0,0.0,0.0,6.0,3.0,0.0,3.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,2.0
지컷_여성가디건,여성의류,여성의류상의,125884,43,5413012,0.17235234423248158,0.09491404730424544,0.0,0.0,11.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,41.0,11.0,0.0,1.0,2.0,1.0,3.0,0.0,8.0,1.0,2.0,0.0,0.0,2.0,0.0,11.0,1.0
질스튜어트_여성가디건,여성의류,여성의류상의,225472,8,1803776,10.793574452147613,0.09491404730424544,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
커밍스텝_여성가디건,여성의류,여성의류상의,44100,2,88200,0.5698900615207919,0.09491404730424544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
타미힐피거여성_여성가디건,여성의류,여성의류상의,145127,353,51229831,-0.2915774303488559,0.09491404730424544,0.0,11.0,70.0,155.0,50.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,58.0,51.0,151.0,49.0,6.0,8.0,14.0,12.0,7.0,15.0,71.0,13.0,18.0,9.0,15.0,5.0,2.0,98.0,11.0
토리버치_여성가디건,여성의류,여성의류상의,295600,5,1478000,-0.19423635575532655,0.09491404730424544,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
투미_여성가디건,여성의류,여성의류상의,10226,11,112486,0.5992098258815881,0.09491404730424544,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0
꼼데가르송_남성머니클립,패션잡화,남성지갑,209000,1,209000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
톰브라운_남성머니클립,패션잡화,남성지갑,495000,1,495000,-0.08659704487207094,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
닥스_남성머니클립,패션잡화,남성지갑,90540,3,271620,6.501338130984275,-0.29314775723102865,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
루이까또즈_남성머니클립,패션잡화,남성지갑,87758,43,3773594,0.7810276653988831,-0.29314775723102865,0.0,9.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,33.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,6.0,0.0,1.0,0.0,14.0,0.0
캘빈클라인_남성머니클립,패션잡화,남성지갑,44525,2,89050,0.9100067955153325,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
헤지스_남성머니클립,패션잡화,남성지갑,53058,12,636696,7.29926475820538,-0.29314775723102865,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
프라다_남성머니클립,패션잡화,남성지갑,334098,65,21716370,-0.2915774303488559,-0.29314775723102865,0.0,13.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,52.0,4.0,0.0,3.0,3.0,3.0,0.0,4.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,28.0,1.0
폴스미스_남성머니클립,패션잡화,남성지갑,90000,2,180000,-0.1455963669511813,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
생로랑_남성머니클립,패션잡화,남성지갑,702333,3,2106999,-0.2915774303488559,-0.29314775723102865,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
에트로_남성머니클립,패션잡화,남성지갑,250000,3,750000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
질스튜어트_남성머니클립,패션잡화,남성지갑,79142,19,1503698,10.793574452147613,-0.29314775723102865,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0
토리버치_남성머니클립,패션잡화,남성지갑,151343,14,2118802,-0.19423635575532655,-0.29314775723102865,0.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
구찌_남성머니클립,패션잡화,남성지갑,571929,140,80070060,0.4584729203835926,-0.29314775723102865,0.0,33.0,27.0,23.0,9.0,0.0,0.0,0.0,3.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,21.0,15.0,125.0,18.0,2.0,3.0,9.0,0.0,3.0,2.0,17.0,3.0,14.0,5.0,1.0,4.0,2.0,54.0,3.0
